2000-01-03T17:30:00.069     -23.27    173.09   -337.24    379.78  -1.89057 -12.66126  -0.80477
2000-01-03T17:30:00.402     -23.36    173.17   -337.36    379.93  -1.89037 -12.65889  -0.80479
2000-01-03T17:30:00.735     -23.36    173.13   -337.42    379.96  -1.89018 -12.65652  -0.80481
2000-01-03T17:30:01.069     -23.48    173.20   -337.44    380.02  -1.88998 -12.65413  -0.80483
2000-01-03T17:30:01.402     -23.38    172.84   -337.55    379.95  -1.88979 -12.65176  -0.80484
2000-01-03T17:30:01.735     -23.25    172.83   -337.62    380.00  -1.88959 -12.64938  -0.80486
2000-01-03T17:30:02.069     -23.38    172.69   -337.62    379.94  -1.88939 -12.64700  -0.80488
2000-01-03T17:30:02.402     -23.39    172.82   -337.55    379.94  -1.88920 -12.64463  -0.80490
2000-01-03T17:30:02.735     -23.71    172.72   -337.52    379.89  -1.88900 -12.64225  -0.80492
2000-01-03T17:30:03.069     -23.68    172.73   -337.41    379.79  -1.88881 -12.63987  -0.80494
2000-01-03T17:30:03.402     -23.71    172.86   -337.20    379.67  -1.88861 -12.63750  -0.80496
2000-01-03T17:30:03.735     -23.68    172.95   -337.11    379.62  -1.88842 -12.63512  -0.80498
2000-01-03T17:30:04.069     -23.71    173.06   -337.03    379.60  -1.88822 -12.63274  -0.80499
2000-01-03T17:30:04.402     -23.85    173.03   -336.91    379.49  -1.88803 -12.63036  -0.80501
2000-01-03T17:30:04.735     -23.86    172.98   -336.81    379.38  -1.88783 -12.62799  -0.80503
2000-01-03T17:30:05.069     -24.01    173.13   -336.67    379.33  -1.88763 -12.62561  -0.80505
2000-01-03T17:30:05.402     -23.96    173.30   -336.73    379.46  -1.88744 -12.62323  -0.80507
2000-01-03T17:30:05.735     -23.98    173.35   -336.85    379.60  -1.88724 -12.62086  -0.80509
2000-01-03T17:30:06.069     -23.76    173.19   -337.10    379.73  -1.88705 -12.61847  -0.80511
2000-01-03T17:30:06.402     -24.00    173.21   -337.16    379.81  -1.88685 -12.61610  -0.80513
2000-01-03T17:30:06.735     -23.95    173.36   -337.30    379.99  -1.88666 -12.61373  -0.80514
2000-01-03T17:30:07.069     -23.73    173.23   -337.43    380.04  -1.88646 -12.61134  -0.80516
2000-01-03T17:30:07.402     -23.73    173.32   -337.62    380.25  -1.88627 -12.60897  -0.80518
2000-01-03T17:30:07.735     -23.77    173.19   -337.66    380.23  -1.88607 -12.60659  -0.80520
2000-01-03T17:30:08.069     -23.64    173.21   -337.71    380.27  -1.88587 -12.60421  -0.80522
2000-01-03T17:30:08.402     -23.92    173.53   -337.59    380.33  -1.88568 -12.60184  -0.80524
2000-01-03T17:30:08.735     -23.92    173.92   -337.37    380.31  -1.88548 -12.59946  -0.80526
2000-01-03T17:30:09.069     -23.60    173.51   -337.55    380.27  -1.88529 -12.59708  -0.80528
2000-01-03T17:30:09.402     -23.53    173.48   -337.53    380.23  -1.88509 -12.59471  -0.80530
2000-01-03T17:30:09.735     -23.59    173.45   -337.45    380.15  -1.88490 -12.59233  -0.80531
2000-01-03T17:30:10.069     -23.30    173.34   -337.49    380.12  -1.88470 -12.58995  -0.80533
2000-01-03T17:30:10.402     -23.44    173.30   -337.35    379.98  -1.88451 -12.58757  -0.80535
2000-01-03T17:30:10.735     -23.36    173.13   -337.21    379.78  -1.88431 -12.58520  -0.80537
2000-01-03T17:30:11.069     -23.35    173.02   -337.31    379.81  -1.88411 -12.58282  -0.80539
2000-01-03T17:30:11.402     -23.54    173.23   -337.31    379.92  -1.88392 -12.58044  -0.80541
2000-01-03T17:30:11.735     -23.59    173.21   -337.15    379.77  -1.88372 -12.57807  -0.80543
2000-01-03T17:30:12.069     -23.36    173.18   -337.32    379.90  -1.88353 -12.57569  -0.80545
2000-01-03T17:30:12.402     -23.47    173.11   -337.37    379.91  -1.88333 -12.57331  -0.80546
2000-01-03T17:30:12.735     -23.44    173.15   -337.48    380.03  -1.88314 -12.57094  -0.80548
2000-01-03T17:30:13.069     -23.50    173.23   -337.53    380.11  -1.88294 -12.56855  -0.80550
2000-01-03T17:30:13.402     -23.83    173.47   -337.42    380.15  -1.88275 -12.56618  -0.80552
2000-01-03T17:30:13.735     -23.75    173.63   -337.49    380.27  -1.88255 -12.56381  -0.80554
2000-01-03T17:30:14.069     -23.89    173.81   -337.41    380.29  -1.88235 -12.56142  -0.80556
2000-01-03T17:30:14.402     -23.93    173.75   -337.43    380.29  -1.88216 -12.55905  -0.80558
2000-01-03T17:30:14.735     -23.85    173.78   -337.57    380.42  -1.88196 -12.55667  -0.80560
2000-01-03T17:30:15.069     -23.72    174.13   -337.39    380.41  -1.88177 -12.55429  -0.80562
2000-01-03T17:30:15.402     -23.57    173.90   -337.52    380.42  -1.88157 -12.55192  -0.80563
2000-01-03T17:30:15.735     -23.28    173.68   -337.57    380.34  -1.88138 -12.54954  -0.80565
2000-01-03T17:30:16.069     -23.23    173.86   -337.43    380.30  -1.88118 -12.54716  -0.80567
2000-01-03T17:30:16.402     -23.31    173.90   -337.44    380.33  -1.88099 -12.54479  -0.80569
2000-01-03T17:30:16.735     -23.31    173.87   -337.31    380.20  -1.88079 -12.54241  -0.80571
2000-01-03T17:30:17.069     -23.40    174.01   -337.17    380.15  -1.88059 -12.54003  -0.80573
2000-01-03T17:30:17.402     -23.43    173.99   -337.04    380.03  -1.88040 -12.53765  -0.80575
2000-01-03T17:30:17.735     -23.53    173.87   -337.20    380.11  -1.88020 -12.53528  -0.80577
2000-01-03T17:30:18.069     -23.61    173.90   -337.20    380.14  -1.88001 -12.53290  -0.80578
2000-01-03T17:30:18.402     -23.68    173.70   -337.39    380.22  -1.87981 -12.53052  -0.80580
2000-01-03T17:30:18.735     -23.78    173.97   -337.37    380.33  -1.87962 -12.52815  -0.80582
2000-01-03T17:30:19.069     -23.77    174.01   -337.53    380.49  -1.87942 -12.52577  -0.80584
2000-01-03T17:30:19.402     -23.77    174.29   -337.32    380.43  -1.87923 -12.52339  -0.80586
2000-01-03T17:30:19.735     -23.68    174.36   -337.39    380.52  -1.87903 -12.52102  -0.80588
2000-01-03T17:30:20.069     -23.90    174.22   -337.53    380.59  -1.87883 -12.51863  -0.80590
2000-01-03T17:30:20.402     -23.93    174.07   -337.62    380.60  -1.87864 -12.51626  -0.80592
2000-01-03T17:30:20.735     -23.76    174.20   -337.53    380.57  -1.87844 -12.51389  -0.80594
2000-01-03T17:30:21.069     -23.88    174.24   -337.51    380.58  -1.87825 -12.51150  -0.80595
2000-01-03T17:30:21.402     -23.87    174.24   -337.49    380.57  -1.87805 -12.50913  -0.80597
2000-01-03T17:30:21.735     -23.89    173.99   -337.48    380.44  -1.87786 -12.50675  -0.80599
2000-01-03T17:30:22.069     -23.94    173.85   -337.42    380.33  -1.87766 -12.50437  -0.80601
2000-01-03T17:30:22.402     -24.09    173.76   -337.47    380.34  -1.87747 -12.50200  -0.80603
2000-01-03T17:30:22.735     -24.47    173.65   -337.40    380.26  -1.87727 -12.49962  -0.80605
2000-01-03T17:30:23.069     -24.43    173.70   -337.36    380.24  -1.87707 -12.49724  -0.80607
2000-01-03T17:30:23.402     -24.49    173.61   -337.17    380.04  -1.87688 -12.49487  -0.80609
2000-01-03T17:30:23.735     -24.57    173.54   -337.32    380.14  -1.87668 -12.49249  -0.80610
2000-01-03T17:30:24.069     -24.94    173.13   -337.48    380.12  -1.87649 -12.49011  -0.80612
2000-01-03T17:30:24.402     -25.02    173.18   -337.57    380.23  -1.87629 -12.48773  -0.80614
2000-01-03T17:30:24.735     -25.33    173.13   -337.81    380.44  -1.87610 -12.48536  -0.80616
2000-01-03T17:30:25.069     -25.31    172.95   -337.97    380.50  -1.87590 -12.48298  -0.80618
2000-01-03T17:30:25.402     -25.05    173.03   -337.95    380.49  -1.87571 -12.48060  -0.80620
2000-01-03T17:30:25.735     -25.13    173.05   -337.91    380.48  -1.87551 -12.47823  -0.80622
2000-01-03T17:30:26.069     -25.14    173.09   -337.91    380.49  -1.87531 -12.47585  -0.80624
2000-01-03T17:30:26.402     -24.97    173.22   -338.08    380.69  -1.87512 -12.47347  -0.80626
2000-01-03T17:30:26.735     -25.08    173.44   -338.00    380.73  -1.87492 -12.47110  -0.80627
2000-01-03T17:30:27.069     -25.05    173.48   -338.07    380.81  -1.87473 -12.46872  -0.80629
2000-01-03T17:30:27.402     -25.13    173.78   -338.08    380.96  -1.87453 -12.46634  -0.80631
2000-01-03T17:30:27.735     -24.98    173.78   -338.02    380.90  -1.87434 -12.46397  -0.80633
2000-01-03T17:30:28.069     -24.90    173.76   -338.07    380.92  -1.87414 -12.46158  -0.80635
2000-01-03T17:30:28.402     -24.92    173.45   -338.24    380.93  -1.87395 -12.45921  -0.80637
