1998-03-29T13:05:37.663      10.84   -215.79   -422.87    474.87  -4.04228   1.47539   0.38689
1998-03-29T13:05:37.996      10.77   -215.76   -422.78    474.78  -4.04137   1.47437   0.38690
1998-03-29T13:05:38.330      10.78   -215.52   -422.71    474.60  -4.04046   1.47335   0.38692
1998-03-29T13:05:38.663      10.75   -215.57   -422.67    474.59  -4.03955   1.47233   0.38693
1998-03-29T13:05:38.996      13.12   -217.05   -421.80    474.55  -4.03865   1.47131   0.38695
1998-03-29T13:05:39.330      12.89   -217.07   -421.89    474.63  -4.03773   1.47028   0.38696
1998-03-29T13:05:39.663      13.24   -217.01   -421.83    474.57  -4.03683   1.46926   0.38698
1998-03-29T13:05:39.996      13.25   -216.88   -421.77    474.45  -4.03592   1.46824   0.38699
1998-03-29T13:05:40.330      13.41   -216.87   -421.78    474.46  -4.03501   1.46722   0.38701
1998-03-29T13:05:40.663      13.37   -216.82   -421.78    474.43  -4.03410   1.46620   0.38702
1998-03-29T13:05:40.996      13.40   -216.90   -421.64    474.35  -4.03319   1.46518   0.38703
1998-03-29T13:05:41.330      13.27   -216.77   -421.83    474.45  -4.03228   1.46415   0.38705
1998-03-29T13:05:41.663      13.51   -216.92   -421.83    474.53  -4.03137   1.46313   0.38706
1998-03-29T13:05:41.996      13.44   -216.52   -421.90    474.41  -4.03047   1.46211   0.38708
1998-03-29T13:05:42.330      13.61   -217.04   -421.77    474.54  -4.02956   1.46109   0.38709
1998-03-29T13:05:42.663      13.76   -217.48   -421.65    474.63  -4.02865   1.46007   0.38711
1998-03-29T13:05:42.996      13.70   -217.43   -421.73    474.68  -4.02774   1.45905   0.38712
1998-03-29T13:05:43.330      13.46   -217.38   -421.88    474.78  -4.02683   1.45803   0.38714
1998-03-29T13:05:43.663      13.49   -217.52   -421.90    474.86  -4.02592   1.45700   0.38715
1998-03-29T13:05:43.996      13.47   -217.61   -422.20    475.17  -4.02501   1.45598   0.38716
1998-03-29T13:05:44.330      13.08   -217.51   -421.95    474.90  -4.02410   1.45496   0.38718
1998-03-29T13:05:44.663      13.20   -217.48   -422.04    474.96  -4.02320   1.45394   0.38719
1998-03-29T13:05:44.996      13.18   -217.61   -422.05    475.03  -4.02229   1.45292   0.38721
1998-03-29T13:05:45.330      13.04   -217.41   -422.20    475.07  -4.02138   1.45190   0.38722
1998-03-29T13:05:45.663      13.03   -217.29   -422.21    475.02  -4.02047   1.45088   0.38724
1998-03-29T13:05:45.996      13.14   -217.16   -422.19    474.95  -4.01956   1.44986   0.38725
1998-03-29T13:05:46.330      13.12   -217.06   -422.18    474.89  -4.01865   1.44883   0.38727
1998-03-29T13:05:46.663      13.22   -217.00   -422.19    474.88  -4.01774   1.44781   0.38728
1998-03-29T13:05:46.996      13.33   -217.00   -422.21    474.90  -4.01683   1.44679   0.38729
1998-03-29T13:05:47.330      13.59   -217.15   -422.23    474.99  -4.01592   1.44577   0.38731
1998-03-29T13:05:47.663      13.74   -217.15   -422.31    475.07  -4.01502   1.44475   0.38732
1998-03-29T13:05:47.996      13.72   -217.15   -422.17    474.94  -4.01411   1.44373   0.38734
1998-03-29T13:05:48.330      13.65   -217.15   -422.39    475.14  -4.01320   1.44270   0.38735
1998-03-29T13:05:48.663      13.75   -217.21   -422.43    475.20  -4.01229   1.44168   0.38737
1998-03-29T13:05:48.996      13.38   -217.02   -422.55    475.21  -4.01138   1.44066   0.38738
1998-03-29T13:05:49.330      13.16   -216.93   -422.38    475.01  -4.01047   1.43964   0.38740
1998-03-29T13:05:49.663      13.24   -216.98   -422.48    475.12  -4.00956   1.43862   0.38741
1998-03-29T13:05:49.996      13.51   -217.26   -422.41    475.20  -4.00865   1.43760   0.38742
1998-03-29T13:05:50.330      13.44   -217.26   -422.29    475.09  -4.00774   1.43657   0.38744
1998-03-29T13:05:50.663      13.90   -217.52   -422.00    474.96  -4.00684   1.43555   0.38745
1998-03-29T13:05:50.996      13.82   -217.43   -422.04    474.96  -4.00593   1.43453   0.38747
1998-03-29T13:05:51.330      13.96   -217.53   -421.95    474.93  -4.00502   1.43351   0.38748
1998-03-29T13:05:51.663      14.09   -217.52   -422.05    475.01  -4.00411   1.43249   0.38750
1998-03-29T13:05:51.996      14.41   -217.98   -421.69    474.92  -4.00320   1.43147   0.38751
1998-03-29T13:05:52.330      14.21   -217.87   -421.81    474.96  -4.00229   1.43044   0.38753
1998-03-29T13:05:52.663      14.26   -217.73   -421.90    474.99  -4.00138   1.42942   0.38754
1998-03-29T13:05:52.996      14.29   -217.40   -421.98    474.90  -4.00047   1.42840   0.38755
1998-03-29T13:05:53.330      14.16   -217.48   -422.13    475.07  -3.99956   1.42738   0.38757
1998-03-29T13:05:53.663      13.90   -217.29   -422.03    474.89  -3.99866   1.42636   0.38758
1998-03-29T13:05:53.996      13.78   -217.16   -422.20    474.97  -3.99775   1.42534   0.38760
1998-03-29T13:05:54.330      13.87   -217.06   -422.26    474.98  -3.99684   1.42431   0.38761
1998-03-29T13:05:54.663      13.80   -216.99   -422.36    475.04  -3.99593   1.42329   0.38763
1998-03-29T13:05:54.996      13.93   -216.88   -422.27    474.92  -3.99502   1.42227   0.38764
1998-03-29T13:05:55.330      13.52   -216.36   -422.36    474.74  -3.99411   1.42125   0.38766
1998-03-29T13:05:55.663      13.48   -216.49   -422.56    474.98  -3.99320   1.42023   0.38767
1998-03-29T13:05:55.996      13.54   -216.45   -422.46    474.88  -3.99229   1.41921   0.38768
1998-03-29T13:05:56.330      13.43   -216.41   -422.52    474.91  -3.99138   1.41819   0.38770
1998-03-29T13:05:56.663      13.62   -216.53   -422.48    474.93  -3.99047   1.41716   0.38771
1998-03-29T13:05:56.996      13.59   -217.01   -422.24    474.93  -3.98957   1.41614   0.38773
1998-03-29T13:05:57.330      13.39   -216.49   -422.32    474.77  -3.98866   1.41512   0.38774
1998-03-29T13:05:57.663      13.40   -216.51   -422.27    474.73  -3.98775   1.41410   0.38776
1998-03-29T13:05:57.996      13.35   -216.47   -422.36    474.79  -3.98684   1.41308   0.38777
1998-03-29T13:05:58.330      13.26   -216.30   -422.44    474.79  -3.98593   1.41206   0.38779
1998-03-29T13:05:58.663      13.23   -216.37   -422.41    474.78  -3.98502   1.41104   0.38780
1998-03-29T13:05:58.996      13.11   -216.61   -422.27    474.77  -3.98411   1.41001   0.38781
1998-03-29T13:05:59.330      12.93   -217.14   -421.93    474.70  -3.98320   1.40899   0.38783
1998-03-29T13:05:59.663      13.05   -217.42   -421.85    474.76  -3.98229   1.40797   0.38784
1998-03-29T13:05:59.996      12.84   -217.56   -421.81    474.78  -3.98139   1.40695   0.38786
1998-03-29T13:06:00.330      12.92   -217.33   -421.88    474.74  -3.98047   1.40593   0.38787
1998-03-29T13:06:00.663      13.05   -217.33   -422.00    474.85  -3.97957   1.40491   0.38789
1998-03-29T13:06:00.996      13.06   -217.49   -421.96    474.89  -3.97866   1.40389   0.38790
1998-03-29T13:06:01.330      12.98   -217.60   -421.95    474.93  -3.97775   1.40286   0.38792
1998-03-29T13:06:01.663      13.16   -217.64   -422.03    475.03  -3.97684   1.40184   0.38793
1998-03-29T13:06:01.996      13.36   -217.65   -422.25    475.23  -3.97593   1.40082   0.38794
1998-03-29T13:06:02.330      13.32   -217.70   -422.43    475.41  -3.97502   1.39980   0.38796
1998-03-29T13:06:02.663      12.84   -217.88   -422.51    475.55  -3.97411   1.39878   0.38797
1998-03-29T13:06:02.996      12.81   -217.80   -422.64    475.63  -3.97320   1.39776   0.38799
1998-03-29T13:06:03.330      12.71   -217.57   -422.62    475.51  -3.97229   1.39673   0.38800
1998-03-29T13:06:03.663      12.75   -217.43   -422.66    475.48  -3.97138   1.39571   0.38802
1998-03-29T13:06:03.996      12.85   -217.44   -422.75    475.57  -3.97048   1.39469   0.38803
1998-03-29T13:06:04.330      12.65   -217.52   -422.87    475.71  -3.96957   1.39367   0.38805
1998-03-29T13:06:04.663      12.85   -217.20   -422.85    475.55  -3.96866   1.39265   0.38806
1998-03-29T13:06:04.996      12.74   -217.44   -422.72    475.54  -3.96775   1.39163   0.38807
1998-03-29T13:06:05.330      12.81   -217.06   -422.86    475.49  -3.96684   1.39060   0.38809
1998-03-29T13:06:05.663      13.12   -216.74   -422.97    475.45  -3.96593   1.38958   0.38810
1998-03-29T13:06:05.996      13.06   -216.68   -422.93    475.39  -3.96502   1.38856   0.38812
1998-03-29T13:06:06.330      13.29   -216.87   -422.91    475.46  -3.96411   1.38754   0.38813
1998-03-29T13:06:06.663      13.28   -216.75   -423.08    475.56  -3.96320   1.38652   0.38815
1998-03-29T13:06:06.996      13.31   -216.79   -423.17    475.66  -3.96229   1.38550   0.38816
1998-03-29T13:06:07.330      13.02   -216.90   -423.21    475.74  -3.96138   1.38447   0.38818
1998-03-29T13:06:07.663      12.85   -217.26   -423.13    475.82  -3.96047   1.38345   0.38819
1998-03-29T13:06:07.996      12.70   -217.43   -423.11    475.87  -3.95957   1.38243   0.38820
1998-03-29T13:06:08.330      12.71   -217.42   -423.06    475.83  -3.95866   1.38141   0.38822
1998-03-29T13:06:08.663      12.65   -217.40   -423.09    475.85  -3.95775   1.38039   0.38823
1998-03-29T13:06:08.996      12.49   -217.36   -423.23    475.95  -3.95684   1.37937   0.38825
1998-03-29T13:06:09.330      12.26   -217.39   -423.10    475.83  -3.95593   1.37834   0.38826
1998-03-29T13:06:09.663      12.63   -217.61   -422.80    475.69  -3.95502   1.37732   0.38828
1998-03-29T13:06:09.996      12.77   -217.48   -422.91    475.72  -3.95411   1.37630   0.38829
1998-03-29T13:06:10.330      13.05   -217.49   -422.78    475.62  -3.95320   1.37528   0.38830
1998-03-29T13:06:10.663      13.27   -217.72   -422.71    475.67  -3.95229   1.37426   0.38832
1998-03-29T13:06:10.996      13.45   -217.78   -422.76    475.75  -3.95138   1.37324   0.38833
1998-03-29T13:06:11.330      13.57   -217.70   -422.78    475.73  -3.95047   1.37221   0.38835
1998-03-29T13:06:11.663      13.32   -217.90   -422.81    475.84  -3.94956   1.37119   0.38836
